name,id,lat,lon,weight,track
"Baggeröd, Strömstad",9021014026266000,58.988986,11.232435,261,
"Baggeröd, Strömstad",9022014026266002,58.989517,11.232624,261,B
"Sörkilen, Strömstad",9022014026313002,58.998101,11.232642,261,B
"Nöddö, Strömstad",9022014026132003,58.871452,11.233649,308,C
"Myrarna, Tanum",9022014025423001,58.802649,11.234233,52,A
"Myrarna, Tanum",9021014025423000,58.802676,11.234251,52,
"Myrarna, Tanum",9022014025423002,58.802703,11.234260,52,B
"Nöddö, Strömstad",9021014026132000,58.871084,11.234449,308,
"Stene, Strömstad",9022014026262001,58.981462,11.234449,261,A
"Stene, Strömstad",9021014026262000,58.981597,11.234521,261,
"Nöddö, Strömstad",9022014026132002,58.871030,11.234592,308,B
"Stene, Strömstad",9022014026262002,58.981732,11.234592,261,B
"Nöddö, Strömstad",9022014026132001,58.870778,11.235087,308,A
"Källvik, Strömstad",9022014026263001,58.977840,11.235222,261,A
"Källvik, Strömstad",9021014026263000,58.977876,11.235294,261,
"Källvik, Strömstad",9022014026263002,58.977912,11.235339,261,B
"Hasselön, Sotenäs",9022014024121002,58.363076,11.235761,1257,B
"Blomsholmsmotet, Strömstad",9022014026265001,58.965560,11.235815,261,A
"Blomsholmsmotet, Strömstad",9021014026265000,58.965668,11.235842,261,
"Blomsholmsmotet, Strömstad",9022014026265002,58.965758,11.235851,261,B
"Hasselön, Sotenäs",9021014024121000,58.363319,11.236768,1257,
"Hasselön, Sotenäs",9022014024121001,58.363562,11.237748,1257,A
"Nordby Kasen, Strömstad",9022014026333001,59.073584,11.238233,261,A
"Nordby Kasen, Strömstad",9021014026333000,59.073665,11.238602,261,
"Nordby Kasen, Strömstad",9022014026333002,59.073746,11.238961,261,B
"Hasselösunds båthamn, Sotenäs",9021014024124000,58.364874,11.240624,52,
"Hasselösunds båthamn, Sotenäs",9022014024124001,58.364874,11.240624,52,A
"Torgonö, Strömstad",9022014026300001,58.866706,11.242404,308,A
"Ulmekärr, Tanum",9022014025136001,58.706392,11.242467,52,A
"Ulmekärr, Tanum",9021014025136000,58.706428,11.242512,52,
"Ulmekärr, Tanum",9022014025136002,58.706455,11.242548,52,B
"Blomsholms säteri, Strömstad",9022014026260001,58.972788,11.242548,52,A
"Blomsholms säteri, Strömstad",9021014026260000,58.972779,11.242638,52,
"Blomsholms säteri, Strömstad",9022014026260002,58.972761,11.242710,52,B
"Torgonö, Strömstad",9021014026300000,58.866472,11.242746,308,
"Torgonö, Strömstad",9022014026300002,58.866239,11.243078,308,B
"Hjärterö, Tanum",9021014025292000,58.593065,11.243222,56,
"Hjärterö, Tanum",9022014025292001,58.593065,11.243222,56,A
"Rogstad gärdet, Strömstad",9022014026501001,58.955663,11.244166,308,A
"Rogstad gärdet, Strömstad",9022014026501002,58.955546,11.244166,308,B
"Rogstad gärdet, Strömstad",9021014026501000,58.955609,11.244175,308,
"Grebbestadsskolan, Tanum",9021014025119000,58.696891,11.247789,52,
"Grebbestadsskolan, Tanum",9022014025119001,58.696891,11.247789,52,A
"Kungshamns busstation, Sotenäs",9022014024110023,58.361629,11.249227,1305,X
"Blomsholms skeppssättning, Strömstad",9022014026257001,58.976006,11.249317,52,A
"Blomsholms skeppssättning, Strömstad",9021014026257000,58.975988,11.249335,52,
"Björnäsvägen, Tanum",9022014025153001,58.776625,11.249344,261,A
"Blomsholms skeppssättning, Strömstad",9022014026257002,58.975961,11.249344,52,B
"Kungshamns busstation, Sotenäs",9021014024110000,58.361440,11.249407,1305,
"Kungshamns busstation, Sotenäs",9022014024110001,58.361440,11.249407,1305,A
"Björnäsvägen, Tanum",9021014025153000,58.776814,11.249434,261,
"Björnäsvägen, Tanum",9022014025153002,58.777012,11.249515,261,B
"Kvarnbergshemmet, Sotenäs",9022014024136001,58.366079,11.249542,1257,A
"Kvarnbergshemmet, Sotenäs",9022014024136002,58.366079,11.249676,1257,B
"Rogstad, Strömstad",9022014026216001,58.953002,11.249748,308,A
"Kvarnbergshemmet, Sotenäs",9021014024136000,58.366097,11.249883,1257,
"Råssövägen, Strömstad",9022014026131003,58.861492,11.249928,308,C
"Tannam, Tanum",9022014025152001,58.772139,11.250000,261,A
"Tannam, Tanum",9021014025152000,58.772292,11.250072,261,
"Tannam, Tanum",9022014025152002,58.772445,11.250126,261,B
"Kullen, Strömstad",9022014026334001,59.077269,11.250189,261,A
"Vrångsholmen, Tanum",9022014025355001,58.769937,11.250485,261,A
"Råssövägen, Strömstad",9021014026131000,58.861591,11.250521,308,
"Rogstad, Strömstad",9021014026216000,58.952670,11.250530,308,
"Råssövägen, Strömstad",9022014026131001,58.861825,11.250539,308,A
"Vrångsholmen, Tanum",9021014025355000,58.769685,11.250584,261,
"Rogstad, Strömstad",9022014026216002,58.952292,11.250593,308,B
"Vrångsholmen, Tanum",9022014025355002,58.769425,11.250647,261,B
"Karlsro, Sotenäs",9022014024114002,58.369944,11.250728,261,B
"Buar, Tanum",9022014025154001,58.788212,11.250764,261,A
"Råssövägen, Strömstad",9022014026131002,58.861438,11.251097,308,B
"Buar, Tanum",9021014025154000,58.788707,11.251250,261,
"Rogstad, Strömstad",9022014026216003,58.952706,11.251258,308,C
"Kullen, Strömstad",9021014026334000,59.077656,11.251312,261,
"Buar, Tanum",9022014025154002,58.789183,11.251717,261,B
"Karlsro, Sotenäs",9021014024114000,58.371913,11.252193,261,
"Kullen, Strömstad",9022014026334002,59.078042,11.252409,261,B
"Hessland, Tanum",9022014025422001,58.831612,11.253227,261,A
"Karlsro, Sotenäs",9022014024114001,58.373881,11.253641,261,A
"Viks vägskäl, Strömstad",9022014026130001,58.860378,11.253766,261,A
"Grebbestad busstation, Tanum",9021014025130000,58.691875,11.253982,1257,
"Grebbestad busstation, Tanum",9022014025130001,58.691875,11.253982,1257,A
"Neanberg, Strömstad",9022014026290001,58.854220,11.254135,261,A
"Grebbestad kyrka, Tanum",9022014025133002,58.696909,11.254162,1257,B
"Grebbestad kyrka, Tanum",9021014025133000,58.696963,11.254261,1257,
"Hessland, Tanum",9021014025422000,58.832412,11.254306,261,
"Grebbestad kyrka, Tanum",9022014025133001,58.697017,11.254342,1257,A
"Neanberg, Strömstad",9021014026290000,58.853842,11.254432,261,
"Neanberg, Strömstad",9022014026290002,58.853447,11.254737,261,B
"Viks vägskäl, Strömstad",9021014026130000,58.859838,11.254863,261,
"Viks vägskäl, Strömstad",9022014026130003,58.859137,11.254971,261,C
"Risäng, Strömstad",9022014026141001,58.851568,11.255187,261,A
"Hessland, Tanum",9022014025422002,58.833230,11.255376,261,B
"Risäng, Strömstad",9021014026141000,58.850993,11.255627,261,
"Hälsans hus, Sotenäs",9022014024118004,58.360254,11.255672,1305,D
"Storskogen, Strömstad",9022014026261001,58.983260,11.255771,52,A
"Storskogen, Strömstad",9021014026261000,58.983233,11.255825,52,
"Viks vägskäl, Strömstad",9022014026130002,58.860000,11.255852,261,B
"Storskogen, Strömstad",9022014026261002,58.983197,11.255888,52,B
"Hälsans hus, Sotenäs",9022014024118003,58.360164,11.256023,1305,C
"Risäng, Strömstad",9022014026141002,58.850417,11.256059,261,B
"Hälsans hus, Sotenäs",9021014024118000,58.360155,11.256158,1305,
"Hälsans hus, Sotenäs",9022014024118002,58.360128,11.256230,1305,B
"Hälsans hus, Sotenäs",9022014024118001,58.360065,11.256733,1305,A
"Ögården, Sotenäs",9022014024131002,58.376425,11.257173,261,B
"Ögården, Sotenäs",9021014024131000,58.376623,11.257326,261,
"Ögården, Sotenäs",9022014024131001,58.376803,11.257470,261,A
"Kragenäs vägskäl, Tanum",9022014025420003,58.801795,11.257632,261,C
"Kragenäs vägskäl, Tanum",9022014025420001,58.800626,11.257893,261,A
"Kragenäs vägskäl, Tanum",9021014025420000,58.801462,11.258009,261,
"Kragenäs vägskäl, Tanum",9022014025420002,58.801957,11.258477,261,B
"Överby, Strömstad",9022014026140004,58.843127,11.258944,1776,A
"Överby, Strömstad",9022014026140002,58.843604,11.258998,1776,B
"Komvux, Sotenäs",9021014024161000,58.357143,11.259097,52,
"Komvux, Sotenäs",9022014024161001,58.357143,11.259097,52,A
"Överby, Strömstad",9021014026140000,58.843343,11.259367,1776,
"Överby, Strömstad",9022014026140001,58.843613,11.260158,1776,1
"Greby gård, Tanum",9022014025135001,58.707129,11.260257,1257,A
"Långevik, Sotenäs",9022014024132001,58.386475,11.260526,261,A
"Greby gård, Tanum",9021014025135000,58.708073,11.260580,1257,
"Långevik, Sotenäs",9021014024132000,58.386574,11.260598,261,
"Långevik, Sotenäs",9022014024132002,58.386673,11.260652,261,B
"Greby gård, Tanum",9022014025135002,58.709008,11.260931,1257,B
"Kommunhuset, Sotenäs",9022014024138002,58.358869,11.260985,308,B
"Kommunhuset, Sotenäs",9021014024138000,58.358896,11.261066,308,
"Kommunhuset, Sotenäs",9022014024138001,58.358914,11.261129,308,A
"Stöbergsvägen, Tanum",9022014025131002,58.682957,11.261650,261,B
"Knäm, Tanum",9022014025150002,58.759851,11.262504,261,B
"Solvik, Sotenäs",9022014024134001,58.390754,11.262531,261,A
"Solvik, Sotenäs",9021014024134000,58.390709,11.262558,261,
"Solvik, Sotenäs",9022014024134002,58.390664,11.262558,261,B
"Stöbergsvägen, Tanum",9021014025131000,58.683146,11.262630,261,
"Skee station, Strömstad",9022014026210002,58.922385,11.262666,1823,2
"Knäm, Tanum",9022014025150003,58.759177,11.262702,261,C
"Färingen, Strömstad",9022014026256001,58.985400,11.262801,52,A
"Skee station, Strömstad",9022014026210001,58.922313,11.262819,1823,1
"Färingen, Strömstad",9021014026256000,58.985382,11.262837,52,
"Färingen, Strömstad",9022014026256002,58.985364,11.262864,52,B
"Skee station, Strömstad",9022014026210008,58.922646,11.263196,1823,H
"Skee station, Strömstad",9022014026210006,58.922520,11.263259,1823,F
"Skee station, Strömstad",9021014026210000,58.922493,11.263268,1823,
"Skee station, Strömstad",9022014026210023,58.922286,11.263268,1823,X
"Skee station, Strömstad",9022014026210004,58.922376,11.263349,1823,D
"Skee station, Strömstad",9022014026210007,58.922637,11.263358,1823,G
"Skälleröd, Tanum",9022014025428001,58.805948,11.263385,52,A
"Knäm, Tanum",9021014025150000,58.759528,11.263403,261,
"Skälleröd, Tanum",9021014025428000,58.805957,11.263448,52,
"Tångens skola, Sotenäs",9021014024105000,58.354689,11.263475,52,
"Väjern, Sotenäs",9022014024130001,58.379589,11.263475,261,A
"Skee station, Strömstad",9022014026210005,58.922511,11.263475,1823,E
"Väjern, Sotenäs",9021014024130000,58.379589,11.263511,261,
"Skälleröd, Tanum",9022014025428002,58.805957,11.263520,52,B
"Väjern, Sotenäs",9022014024130002,58.379581,11.263529,261,B
"Skee station, Strömstad",9022014026210003,58.922349,11.263556,1823,C
"Tångens skola, Sotenäs",9022014024105001,58.354689,11.263565,52,A
"Stöbergsvägen, Tanum",9022014025131001,58.683362,11.263574,261,A
"Fregatten, Sotenäs",9021014024101000,58.356829,11.263709,52,
"Fregatten, Sotenäs",9022014024101002,58.356829,11.263709,52,B
"Kil, Tanum",9022014025421001,58.809328,11.263762,261,A
"Kalvö, Tanum",9021014025298000,58.581901,11.263807,56,
"Kalvö, Tanum",9022014025298001,58.581901,11.263807,56,A
"Kil, Tanum",9021014025421000,58.810119,11.263906,261,
"Dalen, Sotenäs",9022014024133001,58.394889,11.263915,261,A
"Knäm, Tanum",9022014025150004,58.759797,11.263987,261,D
"Kil, Tanum",9022014025421002,58.810919,11.264041,261,B
"Dalen, Sotenäs",9021014024133000,58.395078,11.264095,261,
"Dalen, Sotenäs",9022014024133002,58.395258,11.264248,261,B
"Knäm, Tanum",9022014025150001,58.759294,11.264401,261,A
"Kleva, Tanum",9022014025125002,58.714959,11.264527,1257,B
"Kleva, Tanum",9021014025125000,58.714887,11.264616,1257,
"Kleva, Tanum",9022014025125001,58.714806,11.264715,1257,A
"Bodalsvägen, Strömstad",9021014026322000,59.084308,11.265156,261,
"Bodalsvägen, Strömstad",9022014026322001,59.084676,11.265237,261,A
"Väggabacken, Sotenäs",9022014024146001,58.361063,11.265524,308,A
"Bodalsvägen, Strömstad",9022014026322002,59.084856,11.265704,261,B
"Bodalsvägen, Strömstad",9022014026322003,59.084155,11.265785,261,C
"Väggabacken, Sotenäs",9021014024146000,58.361269,11.265947,308,
"Väggabacken, Sotenäs",9022014024146002,58.361458,11.266351,308,B
"Fisketången, Sotenäs",9021014024104000,58.356307,11.267017,52,
"Fisketången, Sotenäs",9022014024104001,58.356307,11.267017,52,A
"Skee skola, Strömstad",9022014026217002,58.926943,11.267394,308,B
"Skee skola, Strömstad",9021014026217000,58.927024,11.267574,308,
"Skee bygdegård, Strömstad",9022014026211001,58.919158,11.267709,52,A
"Skee skola, Strömstad",9022014026217001,58.927095,11.267754,308,A
"Svinesund norra, Norge",9021014089097000,59.101145,11.267835,52,
"Svinesund norra, Norge",9022014089097001,59.101145,11.267835,52,A
"Skee bygdegård, Strömstad",9021014026211000,58.919203,11.268005,52,
"Skee bygdegård, Strömstad",9022014026211002,58.919239,11.268275,52,B
"Valberget, Sotenäs",9021014024470000,58.360038,11.269255,52,
"Valberget, Sotenäs",9022014024470001,58.360038,11.269255,52,A
"Vallvägen, Strömstad",9021014026219000,58.924641,11.269740,308,
"Vallvägen, Strömstad",9022014026219001,58.924641,11.269740,308,A
"Västra Rörvik, Sotenäs",9022014024220001,58.406099,11.269866,261,A
"Västra Rörvik, Sotenäs",9021014024220000,58.406072,11.269902,261,
"Västra Rörvik, Sotenäs",9022014024220002,58.406045,11.269920,261,B
"Svinesund, Strömstad",9022014026320002,59.093971,11.271898,261,B
"Svinesund, Strömstad",9021014026320000,59.094349,11.271925,261,
"Hogar, Strömstad",9021014026222000,58.873906,11.271970,52,
"Hogar, Strömstad",9022014026222002,58.873906,11.271970,52,B
"Svinesund, Strömstad",9022014026320001,59.094735,11.271970,261,A
"Beatebergsvägen, Strömstad",9021014026213000,58.927707,11.272527,52,
"Beatebergsvägen, Strömstad",9022014026213001,58.927797,11.272599,52,A
"Bohusgruppen, Sotenäs",9021014024159000,58.364461,11.273021,52,
"Bohusgruppen, Sotenäs",9022014024159001,58.364461,11.273021,52,A
"Tegelstrand, Tanum",9022014025275002,58.527561,11.273102,52,B
"Tegelstrand, Tanum",9021014025275000,58.527561,11.273138,52,
"Tegelstrand, Tanum",9022014025275001,58.527552,11.273156,52,A
"Hamburgsund centrum, Tanum",9021014025230000,58.552389,11.273264,261,
"Hamburgsund centrum, Tanum",9022014025230001,58.552389,11.273264,261,A
"Svinesundsparken, Norge",9021014089099000,59.128840,11.273336,261,
"Svinesundsparken, Norge",9022014089099001,59.128840,11.273336,261,A
"Sponvikakrysset, Norge",9021014089026000,59.108705,11.273669,52,
"Sponvikakrysset, Norge",9022014089026002,59.108705,11.273669,52,B
"Myren, Tanum",9022014025235002,58.556380,11.275323,261,B
"Myren, Tanum",9021014025235000,58.556389,11.275368,261,
"Sportshopen, Tanum",9021014025121000,58.677438,11.275377,261,
"Sportshopen, Tanum",9022014025121001,58.677438,11.275377,261,A
"Myren, Tanum",9022014025235001,58.556389,11.275404,261,A
"Ramsviksvägen, Sotenäs",9022014024221001,58.410926,11.275709,261,A
"Ramsviksvägen, Sotenäs",9021014024221000,58.410971,11.275862,261,
"Ramsviksvägen, Sotenäs",9022014024221002,58.411025,11.275988,261,B
"Bäckelid, Strömstad",9022014026363001,58.990964,11.276168,52,A
"Bäckelid, Strömstad",9021014026363000,58.990937,11.276257,52,
"Bäckelid, Strömstad",9022014026363002,58.990928,11.276275,52,B
"Heestrand norra, Tanum",9022014025274001,58.519147,11.276554,52,A
"Heestrand norra, Tanum",9021014025274000,58.519066,11.276635,52,
"Heestrand norra, Tanum",9022014025274002,58.518976,11.276698,52,B
"Olseröd, Tanum",9022014025124002,58.721018,11.277327,1257,B
"Olseröd, Tanum",9021014025124000,58.720973,11.277399,1257,
"Olseröd, Tanum",9022014025124001,58.720919,11.277471,1257,A
"Hellekleiva, Norge",9021014089098000,59.113334,11.278145,52,
"Hellekleiva, Norge",9022014089098001,59.113334,11.278145,52,A
"Långesjö vägskäl, Tanum",9022014025193001,58.630442,11.278613,261,A
"Långesjö vägskäl, Tanum",9021014025193000,58.630559,11.278774,261,
"Långesjö vägskäl, Tanum",9022014025193002,58.630667,11.278918,261,B
"Vålle, Tanum",9022014025417002,58.835540,11.279700,52,B
"Vålle, Tanum",9021014025417000,58.835504,11.279772,52,
"Vålle, Tanum",9022014025417001,58.835468,11.279826,52,A
"Heestrand, Tanum",9022014025270002,58.514257,11.280078,52,B
"Heestrand, Tanum",9021014025270000,58.514266,11.280132,52,
"Heestrand, Tanum",9022014025270001,58.514275,11.280186,52,A
"Viggersvik, Sotenäs",9021014024112000,58.362555,11.280779,52,
"Viggersvik, Sotenäs",9022014024112001,58.362555,11.280779,52,A
"Lurmotet, Tanum",9022014025440001,58.812555,11.281076,261,A
"Fjällbacka brygga, Tanum",9021014025226000,58.598072,11.281202,56,
"Fjällbacka brygga, Tanum",9022014025226001,58.598072,11.281202,56,A
"Skee kyrka, Strömstad",9022014026214001,58.937280,11.281318,308,A
"Skee kyrka, Strömstad",9021014026214000,58.937199,11.281345,308,
"Skee kyrka, Strömstad",9022014026214002,58.937118,11.281354,308,B
"Mörhult, Tanum",9022014025221002,58.606387,11.281984,261,B
"Mörhult, Tanum",9021014025221000,58.606360,11.282002,261,
"Mörhult, Tanum",9022014025221001,58.606324,11.282011,261,A
"Slottet, Tanum",9022014025276003,58.534671,11.282217,52,C
"Lurmotet, Tanum",9021014025440000,58.812870,11.282325,261,
"Vägga, Sotenäs",9022014024144002,58.364128,11.282478,308,B
"Vägga, Sotenäs",9021014024144000,58.364254,11.282586,308,
"Vägga, Sotenäs",9022014024144001,58.364371,11.282694,308,A
"Rörviks camping, Tanum",9022014025356002,58.541251,11.282757,52,B
"Rörviks camping, Tanum",9021014025356000,58.541135,11.282838,52,
"Rörviks camping, Tanum",9022014025356001,58.541018,11.282901,52,A
"Slottet, Tanum",9021014025276000,58.535292,11.283125,52,
"Elsängen, Strömstad",9021014026221000,58.885053,11.283458,52,
